ds,city,neighbourhood,forecast_month,model_level,is_scenario_proxy,yhat,yhat_lower,yhat_upper,monthly_baseline,annual_occupancy_baseline,review_growth_24_25_raw,review_growth_24_25_capped,seasonality_multiplier,momentum_multiplier,n_listings,training_start,training_end,methodology_note
2026-08-01,athens,ΑΚΡΟΠΟΛΗ,2026-08,city_prophet_scaled_neighbourhood,True,10.333,10.2657,10.4048,8.0,96.0,-0.1333,-0.1333,1.3,0.998,347,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΑΚΡΟΠΟΛΗ,2026-09,city_prophet_scaled_neighbourhood,True,9.2296,9.1656,9.299,8.0,96.0,-0.1333,-0.1333,1.15,0.998,347,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΑΜΠΕΛΟΚΗΠΟΙ,2025-10,city_prophet_scaled_neighbourhood,True,3.4563,3.4254,3.4876,3.5,42.0,-0.25,-0.25,1.0,0.9962,335,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΑΜΠΕΛΟΚΗΠΟΙ,2025-11,city_prophet_scaled_neighbourhood,True,2.8149,2.7832,2.8426,3.5,42.0,-0.25,-0.25,0.8,0.9962,335,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΑΜΠΕΛΟΚΗΠΟΙ,2025-12,city_prophet_scaled_neighbourhood,True,2.761,2.7301,2.79,3.5,42.0,-0.25,-0.25,0.8,0.9962,335,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΑΜΠΕΛΟΚΗΠΟΙ,2026-01,city_prophet_scaled_neighbourhood,True,2.2869,2.2565,2.3171,3.5,42.0,-0.25,-0.25,0.65,0.9962,335,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΑΜΠΕΛΟΚΗΠΟΙ,2026-02,city_prophet_scaled_neighbourhood,True,2.4175,2.3875,2.4463,3.5,42.0,-0.25,-0.25,0.7,0.9962,335,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΑΜΠΕΛΟΚΗΠΟΙ,2026-03,city_prophet_scaled_neighbourhood,True,2.9845,2.9546,3.0132,3.5,42.0,-0.25,-0.25,0.85,0.9962,335,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΑΜΠΕΛΟΚΗΠΟΙ,2026-04,city_prophet_scaled_neighbourhood,True,3.4601,3.429,3.4904,3.5,42.0,-0.25,-0.25,1.0,0.9962,335,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΑΜΠΕΛΟΚΗΠΟΙ,2026-05,city_prophet_scaled_neighbourhood,True,4.0283,3.9997,4.0582,3.5,42.0,-0.25,-0.25,1.15,0.9962,335,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΑΜΠΕΛΟΚΗΠΟΙ,2026-06,city_prophet_scaled_neighbourhood,True,4.3334,4.305,4.3649,3.5,42.0,-0.25,-0.25,1.25,0.9962,335,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΑΜΠΕΛΟΚΗΠΟΙ,2026-07,city_prophet_scaled_neighbourhood,True,4.7252,4.6951,4.7566,3.5,42.0,-0.25,-0.25,1.35,0.9962,335,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΑΜΠΕΛΟΚΗΠΟΙ,2026-08,city_prophet_scaled_neighbourhood,True,4.5127,4.4834,4.5441,3.5,42.0,-0.25,-0.25,1.3,0.9962,335,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΑΜΠΕΛΟΚΗΠΟΙ,2026-09,city_prophet_scaled_neighbourhood,True,4.0309,4.0029,4.0612,3.5,42.0,-0.25,-0.25,1.15,0.9962,335,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΑΝΩ ΚΥΨΕΛΗ,2025-10,city_prophet_scaled_neighbourhood,True,4.9644,4.9201,5.0093,5.0,60.0,0.1111,0.1111,1.0,1.0017,93,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΑΝΩ ΚΥΨΕΛΗ,2025-11,city_prophet_scaled_neighbourhood,True,4.0432,3.9976,4.0829,5.0,60.0,0.1111,0.1111,0.8,1.0017,93,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΑΝΩ ΚΥΨΕΛΗ,2025-12,city_prophet_scaled_neighbourhood,True,3.9658,3.9214,4.0073,5.0,60.0,0.1111,0.1111,0.8,1.0017,93,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΑΝΩ ΚΥΨΕΛΗ,2026-01,city_prophet_scaled_neighbourhood,True,3.2848,3.2411,3.3281,5.0,60.0,0.1111,0.1111,0.65,1.0017,93,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΑΝΩ ΚΥΨΕΛΗ,2026-02,city_prophet_scaled_neighbourhood,True,3.4723,3.4292,3.5138,5.0,60.0,0.1111,0.1111,0.7,1.0017,93,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΑΝΩ ΚΥΨΕΛΗ,2026-03,city_prophet_scaled_neighbourhood,True,4.2867,4.2439,4.328,5.0,60.0,0.1111,0.1111,0.85,1.0017,93,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΑΝΩ ΚΥΨΕΛΗ,2026-04,city_prophet_scaled_neighbourhood,True,4.9699,4.9252,5.0134,5.0,60.0,0.1111,0.1111,1.0,1.0017,93,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΑΝΩ ΚΥΨΕΛΗ,2026-05,city_prophet_scaled_neighbourhood,True,5.786,5.7449,5.8289,5.0,60.0,0.1111,0.1111,1.15,1.0017,93,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΑΝΩ ΚΥΨΕΛΗ,2026-06,city_prophet_scaled_neighbourhood,True,6.2243,6.1834,6.2695,5.0,60.0,0.1111,0.1111,1.25,1.0017,93,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΑΝΩ ΚΥΨΕΛΗ,2026-07,city_prophet_scaled_neighbourhood,True,6.7869,6.7438,6.832,5.0,60.0,0.1111,0.1111,1.35,1.0017,93,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΑΝΩ ΚΥΨΕΛΗ,2026-08,city_prophet_scaled_neighbourhood,True,6.4818,6.4397,6.5269,5.0,60.0,0.1111,0.1111,1.3,1.0017,93,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΑΝΩ ΚΥΨΕΛΗ,2026-09,city_prophet_scaled_neighbourhood,True,5.7897,5.7496,5.8332,5.0,60.0,0.1111,0.1111,1.15,1.0017,93,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΑΝΩ ΠΑΤΗΣΙΑ,2025-10,city_prophet_scaled_neighbourhood,True,1.9825,1.9648,2.0004,2.0,24.0,0.0,0.0,1.0,1.0,46,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΑΝΩ ΠΑΤΗΣΙΑ,2025-11,city_prophet_scaled_neighbourhood,True,1.6146,1.5964,1.6304,2.0,24.0,0.0,0.0,0.8,1.0,46,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΑΝΩ ΠΑΤΗΣΙΑ,2025-12,city_prophet_scaled_neighbourhood,True,1.5837,1.566,1.6003,2.0,24.0,0.0,0.0,0.8,1.0,46,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΑΝΩ ΠΑΤΗΣΙΑ,2026-01,city_prophet_scaled_neighbourhood,True,1.3117,1.2943,1.329,2.0,24.0,0.0,0.0,0.65,1.0,46,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΑΝΩ ΠΑΤΗΣΙΑ,2026-02,city_prophet_scaled_neighbourhood,True,1.3866,1.3694,1.4032,2.0,24.0,0.0,0.0,0.7,1.0,46,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΑΝΩ ΠΑΤΗΣΙΑ,2026-03,city_prophet_scaled_neighbourhood,True,1.7118,1.6947,1.7283,2.0,24.0,0.0,0.0,0.85,1.0,46,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΑΝΩ ΠΑΤΗΣΙΑ,2026-04,city_prophet_scaled_neighbourhood,True,1.9847,1.9668,2.002,2.0,24.0,0.0,0.0,1.0,1.0,46,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΑΝΩ ΠΑΤΗΣΙΑ,2026-05,city_prophet_scaled_neighbourhood,True,2.3105,2.2941,2.3277,2.0,24.0,0.0,0.0,1.15,1.0,46,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΑΝΩ ΠΑΤΗΣΙΑ,2026-06,city_prophet_scaled_neighbourhood,True,2.4856,2.4693,2.5036,2.0,24.0,0.0,0.0,1.25,1.0,46,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΑΝΩ ΠΑΤΗΣΙΑ,2026-07,city_prophet_scaled_neighbourhood,True,2.7103,2.693,2.7283,2.0,24.0,0.0,0.0,1.35,1.0,46,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΑΝΩ ΠΑΤΗΣΙΑ,2026-08,city_prophet_scaled_neighbourhood,True,2.5884,2.5716,2.6064,2.0,24.0,0.0,0.0,1.3,1.0,46,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΑΝΩ ΠΑΤΗΣΙΑ,2026-09,city_prophet_scaled_neighbourhood,True,2.312,2.296,2.3294,2.0,24.0,0.0,0.0,1.15,1.0,46,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΒΟΤΑΝΙΚΟΣ,2025-10,city_prophet_scaled_neighbourhood,True,2.9601,2.9337,2.9869,3.0,36.0,-0.3046,-0.3046,1.0,0.9954,86,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΒΟΤΑΝΙΚΟΣ,2025-11,city_prophet_scaled_neighbourhood,True,2.4108,2.3836,2.4345,3.0,36.0,-0.3046,-0.3046,0.8,0.9954,86,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΒΟΤΑΝΙΚΟΣ,2025-12,city_prophet_scaled_neighbourhood,True,2.3646,2.3382,2.3894,3.0,36.0,-0.3046,-0.3046,0.8,0.9954,86,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΒΟΤΑΝΙΚΟΣ,2026-01,city_prophet_scaled_neighbourhood,True,1.9586,1.9326,1.9844,3.0,36.0,-0.3046,-0.3046,0.65,0.9954,86,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΒΟΤΑΝΙΚΟΣ,2026-02,city_prophet_scaled_neighbourhood,True,2.0704,2.0447,2.0951,3.0,36.0,-0.3046,-0.3046,0.7,0.9954,86,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΒΟΤΑΝΙΚΟΣ,2026-03,city_prophet_scaled_neighbourhood,True,2.556,2.5305,2.5806,3.0,36.0,-0.3046,-0.3046,0.85,0.9954,86,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΒΟΤΑΝΙΚΟΣ,2026-04,city_prophet_scaled_neighbourhood,True,2.9634,2.9367,2.9893,3.0,36.0,-0.3046,-0.3046,1.0,0.9954,86,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΒΟΤΑΝΙΚΟΣ,2026-05,city_prophet_scaled_neighbourhood,True,3.45,3.4255,3.4756,3.0,36.0,-0.3046,-0.3046,1.15,0.9954,86,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΒΟΤΑΝΙΚΟΣ,2026-06,city_prophet_scaled_neighbourhood,True,3.7113,3.687,3.7383,3.0,36.0,-0.3046,-0.3046,1.25,0.9954,86,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΒΟΤΑΝΙΚΟΣ,2026-07,city_prophet_scaled_neighbourhood,True,4.0468,4.0211,4.0737,3.0,36.0,-0.3046,-0.3046,1.35,0.9954,86,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΒΟΤΑΝΙΚΟΣ,2026-08,city_prophet_scaled_neighbourhood,True,3.8649,3.8397,3.8917,3.0,36.0,-0.3046,-0.3046,1.3,0.9954,86,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΒΟΤΑΝΙΚΟΣ,2026-09,city_prophet_scaled_neighbourhood,True,3.4522,3.4283,3.4781,3.0,36.0,-0.3046,-0.3046,1.15,0.9954,86,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΓΚΑΖΙ,2025-10,city_prophet_scaled_neighbourhood,True,5.3462,5.2984,5.3945,5.4167,65.0,-0.2857,-0.2857,1.0,0.9957,96,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΓΚΑΖΙ,2025-11,city_prophet_scaled_neighbourhood,True,4.3541,4.305,4.3969,5.4167,65.0,-0.2857,-0.2857,0.8,0.9957,96,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΓΚΑΖΙ,2025-12,city_prophet_scaled_neighbourhood,True,4.2707,4.223,4.3155,5.4167,65.0,-0.2857,-0.2857,0.8,0.9957,96,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
